id,id_competition,competition,pays,id_club,club,saison
5462,27,League Two,Angleterre,698,Harrogate Town AFC,2024-2025
5463,27,League Two,Angleterre,615,Crewe Alexandra FC,2024-2025
5464,27,League Two,Angleterre,938,Walsall FC,2024-2025
5465,27,League Two,Angleterre,773,Milton Keynes Dons FC,2025-2026
5466,27,League Two,Angleterre,896,Swindon Town FC,2025-2026
5467,27,League Two,Angleterre,542,Barnet FC,2025-2026
5468,27,League Two,Angleterre,799,Oldham Athletic AFC,2025-2026
5469,27,League Two,Angleterre,785,Newport County AFC,2025-2026
5470,27,League Two,Angleterre,686,Grimsby Town FC,2025-2026
5471,27,League Two,Angleterre,791,Notts County FC,2025-2026
5472,27,League Two,Angleterre,569,Bristol Rovers FC,2025-2026
5473,27,League Two,Angleterre,544,Barrow AFC,2025-2026
5474,27,League Two,Angleterre,665,Fleetwood Town FC,2025-2026
5475,27,League Two,Angleterre,511,Accrington Stanley FC,2025-2026
5476,27,League Two,Angleterre,860,Salford City FC,2025-2026
5477,27,League Two,Angleterre,677,Gillingham FC,2025-2026
5478,27,League Two,Angleterre,570,Bromley FC,2025-2026
5479,27,League Two,Angleterre,578,Cambridge United FC,2025-2026
5480,27,League Two,Angleterre,613,Crawley Town FC,2025-2026
5481,27,League Two,Angleterre,602,Chesterfield FC,2025-2026
5482,27,League Two,Angleterre,875,Shrewsbury Town FC,2025-2026
5483,27,League Two,Angleterre,907,Tranmere Rovers FC,2025-2026
5484,27,League Two,Angleterre,599,Cheltenham Town FC,2025-2026
5485,27,League Two,Angleterre,606,Colchester United FC,2025-2026
5486,27,League Two,Angleterre,615,Crewe Alexandra FC,2025-2026
5487,27,League Two,Angleterre,698,Harrogate Town AFC,2025-2026
5488,27,League Two,Angleterre,938,Walsall FC,2025-2026
5489,28,National League,Angleterre,948,Woking FC,2005-2006
5490,28,National League,Angleterre,668,Forest Green Rovers FC,2005-2006
5491,28,National League,Angleterre,891,Stevenage FC,2005-2006
5492,28,National League,Angleterre,777,Morecambe FC,2005-2006
5493,28,National League,Angleterre,517,Aldershot Town FC,2005-2006
5494,28,National League,Angleterre,650,Exeter City FC,2005-2006
5495,28,National League,Angleterre,683,Grays Athletic FC,2005-2006
5496,28,National League,Angleterre,524,Altrincham FC,2005-2006
5497,28,National League,Angleterre,511,Accrington Stanley FC,2005-2006
5498,28,National League,Angleterre,573,Burton Albion FC,2005-2006
5499,28,National League,Angleterre,898,Tamworth FC,2005-2006
5500,28,National League,Angleterre,578,Cambridge United FC,2005-2006
5501,28,National League,Angleterre,617,Dagenham & Redbridge FC,2005-2006
5502,28,National League,Angleterre,613,Crawley Town FC,2005-2006
5503,28,National League,Angleterre,725,Kidderminster Harriers FC,2005-2006
5504,28,National League,Angleterre,867,Scarborough Athletic FC,2005-2006
5505,28,National League,Angleterre,707,Hereford FC,2005-2006
5506,28,National League,Angleterre,956,York City FC,2005-2006
5507,28,National League,Angleterre,694,FC Halifax Town,2005-2006
5508,28,National League,Angleterre,682,Gravesend United FC,2005-2006
5509,28,National League,Angleterre,583,Canvey Island FC,2005-2006
5510,28,National League,Angleterre,881,Southport FC,2005-2006
5511,28,National League,Angleterre,889,St Albans City FC,2006-2007
5512,28,National League,Angleterre,948,Woking FC,2006-2007
5513,28,National League,Angleterre,890,Stafford Rangers FC,2006-2007
5514,28,National League,Angleterre,668,Forest Green Rovers FC,2006-2007
5515,28,National League,Angleterre,891,Stevenage FC,2006-2007
5516,28,National League,Angleterre,777,Morecambe FC,2006-2007
5517,28,National League,Angleterre,517,Aldershot Town FC,2006-2007
5518,28,National League,Angleterre,683,Grays Athletic FC,2006-2007
5519,28,National League,Angleterre,650,Exeter City FC,2006-2007
5520,28,National League,Angleterre,524,Altrincham FC,2006-2007
5521,28,National League,Angleterre,855,AFC Rushden & Diamonds,2006-2007
5522,28,National League,Angleterre,790,Northwich Victoria FC,2006-2007
5523,28,National League,Angleterre,898,Tamworth FC,2006-2007
5524,28,National League,Angleterre,573,Burton Albion FC,2006-2007
5525,28,National League,Angleterre,578,Cambridge United FC,2006-2007
5526,28,National League,Angleterre,617,Dagenham & Redbridge FC,2006-2007
5527,28,National League,Angleterre,613,Crawley Town FC,2006-2007
5528,28,National League,Angleterre,725,Kidderminster Harriers FC,2006-2007
5529,28,National League,Angleterre,945,Weymouth FC,2006-2007
5530,28,National League,Angleterre,956,York City FC,2006-2007
5531,28,National League,Angleterre,694,FC Halifax Town,2006-2007
5532,28,National League,Angleterre,682,Gravesend United FC,2006-2007
5533,28,National League,Angleterre,807,Oxford United FC,2006-2007
5534,28,National League,Angleterre,881,Southport FC,2006-2007
5535,28,National League,Angleterre,948,Woking FC,2007-2008
5536,28,National League,Angleterre,890,Stafford Rangers FC,2007-2008
5537,28,National League,Angleterre,710,Histon FC,2007-2008
5538,28,National League,Angleterre,668,Forest Green Rovers FC,2007-2008
5539,28,National League,Angleterre,891,Stevenage FC,2007-2008
5540,28,National League,Angleterre,517,Aldershot Town FC,2007-2008
5541,28,National League,Angleterre,659,Farsley Celtic AFC,2007-2008
5542,28,National League,Angleterre,650,Exeter City FC,2007-2008
5543,28,National League,Angleterre,683,Grays Athletic FC,2007-2008
5544,28,National League,Angleterre,524,Altrincham FC,2007-2008
5545,28,National League,Angleterre,855,AFC Rushden & Diamonds,2007-2008
5546,28,National League,Angleterre,862,Salisbury City FC,2007-2008
5547,28,National League,Angleterre,636,Ebbsfleet United FC,2007-2008
5548,28,National League,Angleterre,790,Northwich Victoria FC,2007-2008
5549,28,National League,Angleterre,629,Droylsden FC,2007-2008
5550,28,National League,Angleterre,573,Burton Albion FC,2007-2008
5551,28,National League,Angleterre,578,Cambridge United FC,2007-2008
5552,28,National League,Angleterre,613,Crawley Town FC,2007-2008
5553,28,National League,Angleterre,725,Kidderminster Harriers FC,2007-2008
5554,28,National League,Angleterre,945,Weymouth FC,2007-2008
5555,28,National League,Angleterre,956,York City FC,2007-2008
5556,28,National League,Angleterre,906,Torquay United FC,2007-2008
5557,28,National League,Angleterre,694,FC Halifax Town,2007-2008
5558,28,National League,Angleterre,807,Oxford United FC,2007-2008
5559,28,National League,Angleterre,948,Woking FC,2008-2009
5560,28,National League,Angleterre,724,Kettering Town Football Club,2008-2009
5561,28,National League,Angleterre,710,Histon FC,2008-2009
5562,28,National League,Angleterre,668,Forest Green Rovers FC,2008-2009
5563,28,National League,Angleterre,891,Stevenage FC,2008-2009
5564,28,National League,Angleterre,683,Grays Athletic FC,2008-2009
5565,28,National League,Angleterre,544,Barrow AFC,2008-2009
5566,28,National League,Angleterre,524,Altrincham FC,2008-2009
5567,28,National League,Angleterre,855,AFC Rushden & Diamonds,2008-2009
5568,28,National League,Angleterre,739,Lewes FC,2008-2009
5569,28,National League,Angleterre,862,Salisbury City FC,2008-2009
5570,28,National League,Angleterre,636,Ebbsfleet United FC,2008-2009
5571,28,National League,Angleterre,790,Northwich Victoria FC,2008-2009
5572,28,National League,Angleterre,950,Wrexham AFC,2008-2009
5573,28,National League,Angleterre,573,Burton Albion FC,2008-2009
5574,28,National League,Angleterre,765,Mansfield Town FC,2008-2009
5575,28,National League,Angleterre,578,Cambridge United FC,2008-2009
5576,28,National League,Angleterre,613,Crawley Town FC,2008-2009
5577,28,National League,Angleterre,725,Kidderminster Harriers FC,2008-2009
5578,28,National League,Angleterre,945,Weymouth FC,2008-2009
5579,28,National League,Angleterre,956,York City FC,2008-2009
5580,28,National League,Angleterre,906,Torquay United FC,2008-2009
5581,28,National League,Angleterre,634,Eastbourne Borough FC,2008-2009
5582,28,National League,Angleterre,807,Oxford United FC,2008-2009
5583,28,National League,Angleterre,724,Kettering Town Football Club,2009-2010
5584,28,National League,Angleterre,710,Histon FC,2009-2010
5585,28,National League,Angleterre,668,Forest Green Rovers FC,2009-2010
5586,28,National League,Angleterre,891,Stevenage FC,2009-2010
5587,28,National League,Angleterre,504,AFC Wimbledon,2009-2010
5588,28,National League,Angleterre,683,Grays Athletic FC,2009-2010
5589,28,National League,Angleterre,544,Barrow AFC,2009-2010
5590,28,National League,Angleterre,524,Altrincham FC,2009-2010
5591,28,National League,Angleterre,855,AFC Rushden & Diamonds,2009-2010
5592,28,National League,Angleterre,862,Salisbury City FC,2009-2010
5593,28,National League,Angleterre,673,Gateshead FC,2009-2010
5594,28,National League,Angleterre,636,Ebbsfleet United FC,2009-2010
5595,28,National League,Angleterre,950,Wrexham AFC,2009-2010
5596,28,National League,Angleterre,765,Mansfield Town FC,2009-2010
5597,28,National League,Angleterre,898,Tamworth FC,2009-2010
5598,28,National League,Angleterre,578,Cambridge United FC,2009-2010
5599,28,National League,Angleterre,754,Luton Town FC,2009-2010
5600,28,National League,Angleterre,613,Crawley Town FC,2009-2010
5601,28,National League,Angleterre,725,Kidderminster Harriers FC,2009-2010
5602,28,National League,Angleterre,956,York City FC,2009-2010
5603,28,National League,Angleterre,634,Eastbourne Borough FC,2009-2010
5604,28,National League,Angleterre,807,Oxford United FC,2009-2010
5605,28,National League,Angleterre,701,Hayes & Yeading United FC,2009-2010
5606,28,National League,Angleterre,724,Kettering Town Football Club,2010-2011
5607,28,National League,Angleterre,710,Histon FC,2010-2011
5608,28,National League,Angleterre,668,Forest Green Rovers FC,2010-2011
5609,28,National League,Angleterre,504,AFC Wimbledon,2010-2011
5610,28,National League,Angleterre,785,Newport County AFC,2010-2011
5611,28,National League,Angleterre,686,Grimsby Town FC,2010-2011
5612,28,National League,Angleterre,544,Barrow AFC,2010-2011
5613,28,National League,Angleterre,524,Altrincham FC,2010-2011
5614,28,National League,Angleterre,665,Fleetwood Town FC,2010-2011
5615,28,National League,Angleterre,855,AFC Rushden & Diamonds,2010-2011
5616,28,National League,Angleterre,673,Gateshead FC,2010-2011
5617,28,National League,Angleterre,950,Wrexham AFC,2010-2011
5618,28,National League,Angleterre,618,Darlington FC 1883,2010-2011
5619,28,National League,Angleterre,765,Mansfield Town FC,2010-2011
5620,28,National League,Angleterre,898,Tamworth FC,2010-2011
5621,28,National League,Angleterre,578,Cambridge United FC,2010-2011
5622,28,National League,Angleterre,754,Luton Town FC,2010-2011
5623,28,National League,Angleterre,613,Crawley Town FC,2010-2011
5624,28,National League,Angleterre,725,Kidderminster Harriers FC,2010-2011
5625,28,National League,Angleterre,956,York City FC,2010-2011
5626,28,National League,Angleterre,634,Eastbourne Borough FC,2010-2011
5627,28,National League,Angleterre,545,Bath City FC,2010-2011
5628,28,National League,Angleterre,881,Southport FC,2010-2011
5629,28,National League,Angleterre,701,Hayes & Yeading United FC,2010-2011
5630,28,National League,Angleterre,503,AFC Telford United,2011-2012
5631,28,National League,Angleterre,724,Kettering Town Football Club,2011-2012
5632,28,National League,Angleterre,668,Forest Green Rovers FC,2011-2012
5633,28,National League,Angleterre,519,Alfreton Town FC,2011-2012
5634,28,National League,Angleterre,785,Newport County AFC,2011-2012
5635,28,National League,Angleterre,686,Grimsby Town FC,2011-2012
5636,28,National League,Angleterre,544,Barrow AFC,2011-2012
5637,28,National League,Angleterre,665,Fleetwood Town FC,2011-2012
5638,28,National League,Angleterre,742,Lincoln City FC,2011-2012
5639,28,National League,Angleterre,892,Stockport County FC,2011-2012
5640,28,National League,Angleterre,673,Gateshead FC,2011-2012
5641,28,National League,Angleterre,636,Ebbsfleet United FC,2011-2012
5642,28,National League,Angleterre,950,Wrexham AFC,2011-2012
5643,28,National League,Angleterre,618,Darlington FC 1883,2011-2012
5644,28,National League,Angleterre,765,Mansfield Town FC,2011-2012
5645,28,National League,Angleterre,898,Tamworth FC,2011-2012
5646,28,National League,Angleterre,563,Braintree Town FC,2011-2012
5647,28,National League,Angleterre,578,Cambridge United FC,2011-2012
5648,28,National League,Angleterre,754,Luton Town FC,2011-2012
5649,28,National League,Angleterre,725,Kidderminster Harriers FC,2011-2012
5650,28,National League,Angleterre,956,York City FC,2011-2012
5651,28,National League,Angleterre,545,Bath City FC,2011-2012
5652,28,National League,Angleterre,881,Southport FC,2011-2012
5653,28,National League,Angleterre,701,Hayes & Yeading United FC,2011-2012
5654,28,National League,Angleterre,503,AFC Telford United,2012-2013
5655,28,National League,Angleterre,948,Woking FC,2012-2013
5656,28,National League,Angleterre,668,Forest Green Rovers FC,2012-2013
5657,28,National League,Angleterre,794,Nuneaton Borough FC,2012-2013
5658,28,National League,Angleterre,519,Alfreton Town FC,2012-2013
5659,28,National League,Angleterre,785,Newport County AFC,2012-2013
5660,28,National League,Angleterre,686,Grimsby Town FC,2012-2013
5661,28,National League,Angleterre,544,Barrow AFC,2012-2013
5662,28,National League,Angleterre,756,Macclesfield FC,2012-2013
5663,28,National League,Angleterre,742,Lincoln City FC,2012-2013
5664,28,National League,Angleterre,892,Stockport County FC,2012-2013
5665,28,National League,Angleterre,673,Gateshead FC,2012-2013
5666,28,National League,Angleterre,636,Ebbsfleet United FC,2012-2013
5667,28,National League,Angleterre,950,Wrexham AFC,2012-2013
5668,28,National League,Angleterre,765,Mansfield Town FC,2012-2013
5669,28,National League,Angleterre,716,Hyde FC,2012-2013
5670,28,National League,Angleterre,898,Tamworth FC,2012-2013
5671,28,National League,Angleterre,563,Braintree Town FC,2012-2013
5672,28,National League,Angleterre,578,Cambridge United FC,2012-2013
5673,28,National League,Angleterre,754,Luton Town FC,2012-2013
5674,28,National League,Angleterre,725,Kidderminster Harriers FC,2012-2013
5675,28,National League,Angleterre,707,Hereford FC,2012-2013
5676,28,National League,Angleterre,619,Dartford FC,2012-2013
5677,28,National League,Angleterre,881,Southport FC,2012-2013
5678,28,National League,Angleterre,948,Woking FC,2013-2014
5679,28,National League,Angleterre,542,Barnet FC,2013-2014
5680,28,National League,Angleterre,668,Forest Green Rovers FC,2013-2014
5681,28,National League,Angleterre,794,Nuneaton Borough FC,2013-2014
5682,28,National League,Angleterre,519,Alfreton Town FC,2013-2014
5683,28,National League,Angleterre,517,Aldershot Town FC,2013-2014
5684,28,National League,Angleterre,686,Grimsby Town FC,2013-2014
5685,28,National League,Angleterre,756,Macclesfield FC,2013-2014
5686,28,National League,Angleterre,742,Lincoln City FC,2013-2014
5687,28,National League,Angleterre,862,Salisbury City FC,2013-2014
5688,28,National League,Angleterre,673,Gateshead FC,2013-2014
5689,28,National League,Angleterre,950,Wrexham AFC,2013-2014
5690,28,National League,Angleterre,716,Hyde FC,2013-2014
5691,28,National League,Angleterre,601,Chester FC,2013-2014
5692,28,National League,Angleterre,898,Tamworth FC,2013-2014
5693,28,National League,Angleterre,563,Braintree Town FC,2013-2014
5694,28,National League,Angleterre,578,Cambridge United FC,2013-2014
5695,28,National League,Angleterre,754,Luton Town FC,2013-2014
5696,28,National League,Angleterre,725,Kidderminster Harriers FC,2013-2014
5697,28,National League,Angleterre,707,Hereford FC,2013-2014
5698,28,National League,Angleterre,694,FC Halifax Town,2013-2014
5699,28,National League,Angleterre,943,Welling United FC,2013-2014
5700,28,National League,Angleterre,619,Dartford FC,2013-2014
5701,28,National League,Angleterre,881,Southport FC,2013-2014
5702,28,National League,Angleterre,503,AFC Telford United,2014-2015
5703,28,National League,Angleterre,948,Woking FC,2014-2015
5704,28,National League,Angleterre,542,Barnet FC,2014-2015
5705,28,National League,Angleterre,668,Forest Green Rovers FC,2014-2015
5706,28,National League,Angleterre,794,Nuneaton Borough FC,2014-2015
5707,28,National League,Angleterre,517,Aldershot Town FC,2014-2015
5708,28,National League,Angleterre,519,Alfreton Town FC,2014-2015
5709,28,National League,Angleterre,686,Grimsby Town FC,2014-2015
5710,28,National League,Angleterre,569,Bristol Rovers FC,2014-2015
5711,28,National League,Angleterre,756,Macclesfield FC,2014-2015
5712,28,National League,Angleterre,524,Altrincham FC,2014-2015
5713,28,National League,Angleterre,742,Lincoln City FC,2014-2015
5714,28,National League,Angleterre,673,Gateshead FC,2014-2015
5715,28,National League,Angleterre,627,Dover Athletic FC,2014-2015
5716,28,National League,Angleterre,950,Wrexham AFC,2014-2015
5717,28,National League,Angleterre,601,Chester FC,2014-2015
5718,28,National League,Angleterre,563,Braintree Town FC,2014-2015
5719,28,National League,Angleterre,725,Kidderminster Harriers FC,2014-2015
5720,28,National League,Angleterre,906,Torquay United FC,2014-2015
5721,28,National League,Angleterre,694,FC Halifax Town,2014-2015
5722,28,National League,Angleterre,943,Welling United FC,2014-2015
5723,28,National League,Angleterre,635,Eastleigh FC,2014-2015
5724,28,National League,Angleterre,619,Dartford FC,2014-2015
5725,28,National League,Angleterre,881,Southport FC,2014-2015
5726,28,National League,Angleterre,948,Woking FC,2015-2016
5727,28,National League,Angleterre,559,Boreham Wood Football Club,2015-2016
5728,28,National League,Angleterre,668,Forest Green Rovers FC,2015-2016
5729,28,National League,Angleterre,517,Aldershot Town FC,2015-2016
5730,28,National League,Angleterre,686,Grimsby Town FC,2015-2016
5731,28,National League,Angleterre,544,Barrow AFC,2015-2016
5732,28,National League,Angleterre,524,Altrincham FC,2015-2016
5733,28,National League,Angleterre,756,Macclesfield FC,2015-2016
5734,28,National League,Angleterre,742,Lincoln City FC,2015-2016
5735,28,National League,Angleterre,673,Gateshead FC,2015-2016
5736,28,National League,Angleterre,692,Guiseley AFC,2015-2016
5737,28,National League,Angleterre,627,Dover Athletic FC,2015-2016
5738,28,National League,Angleterre,570,Bromley FC,2015-2016
5739,28,National League,Angleterre,950,Wrexham AFC,2015-2016
5740,28,National League,Angleterre,601,Chester FC,2015-2016
5741,28,National League,Angleterre,563,Braintree Town FC,2015-2016
5742,28,National League,Angleterre,725,Kidderminster Harriers FC,2015-2016
5743,28,National League,Angleterre,907,Tranmere Rovers FC,2015-2016
5744,28,National League,Angleterre,599,Cheltenham Town FC,2015-2016
5745,28,National League,Angleterre,906,Torquay United FC,2015-2016
5746,28,National League,Angleterre,635,Eastleigh FC,2015-2016
